0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
강릉,0,0,0,0,0,0,0,0,1487,0,0,2321,495,41829,0,0,1932,0,799,2141,0,14532,57596,11758,2060,4440,0,512,464,412,173,266,572,0,0,0,0,0,0,519,232,360,0,0,0,0,0,0,0,360,0,102212,72,0,0,0,0,0,0,0,0,0,0,6175,60135,45147,77302,33106,923,2131,1476,22861,9758,206,6647,2506,360,0,0,1713,0,0,0,0,0,0,0
정선,0,0,0,0,0,0,1076,0,429,0,0,0,0,0,0,0,0,43,1654,18970,22,31891,0,0,0,0,374,498,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,754,615,839,353,114,0,0,52096,302,472,0,0,0,0,0,0,0,0,0,0,1088,539,2359,1203,325967,13517,7271,26726,0,685,0,630,0,0,0,111,0,0,0,0,0,0,0
쌍룡,0,768,439,32,40,0,0,0,2257,0,0,0,0,475,0,0,0,113,1667,20224,18,29557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,83192,0,0,0,0,0,0,0,0,0,0,0,0,1954,2265,7369,3042,16135,11927,12707,37843,0,0,0,20,0,0,0,538,0,689,0,0,0,0,0
석항,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,3,524,13834,19,19097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26445,0,0,0,0,0,0,0,0,0,0,0,0,1258,591,2015,1947,8328,4606,734,18183,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
고한,0,0,0,0,413,0,0,0,4607,0,0,0,0,0,0,0,0,40,3748,92586,36,96665,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252687,0,0,0,0,0,0,0,0,0,0,0,0,10557,1918,26967,29943,25226,47179,20123,121792,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0
부전,8117,2396,34,0,1216,72,3,15,323,0,10,2,3,893,0,84,373869,12,2601,24023,165,54018,67486,46512,12785,8322,373,0,3078,0,0,0,0,0,0,0,315,0,0,99,326,0,0,0,528,0,0,0,0,4127,0,2795,0,835,0,0,0,0,0,0,0,0,0,8322,16795,2719,4429,11902,0,0,0,0,82416,496993,294804,78575,7628,0,0,0,0,0,0,0,0,0,0
좌천,0,245,0,0,106,0,0,0,480,0,0,0,0,1481,0,0,88408,70,108,1468,69,3971,2677,2799,1054,3164,0,0,140,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,734,0,2849,0,0,0,0,0,0,0,0,0,0,0,118,267,50,128,307,685,0,0,0,549810,77042,88410,22460,5060,0,0,690,0,0,0,0,0,38,345
울산,92561,2646,3758,0,7602,0,2191,973,19396,0,658,5340,4457,11583,0,0,40902,8,1706,25146,368,36914,52183,51855,14721,18907,0,0,571,0,0,0,0,0,0,0,471,0,0,0,25,0,0,0,0,0,732,0,0,271,0,24119,0,0,111,0,0,0,0,0,0,0,0,5734,10096,1771,2859,6235,2,16,1,0,209689,64634,6564,182373,14440,0,0,0,0,490,372,0,0,0,0
경주,308192,1875,40094,2080,7489,365,1591,519,19926,0,230,2694,5133,48131,0,1,12166,24,899,10809,109,20699,32127,31403,15463,34212,0,336,0,0,0,0,0,555,0,0,0,353,0,0,0,706,0,0,663,0,0,0,0,1941,628,15315,0,0,699,137,662,0,0,0,0,0,0,1636,3988,496,793,2891,631,743,3,0,82978,19370,203161,28695,191857,0,0,0,0,1064,0,0,0,0,0
포항,59195,2142,0,0,7450,0,1474,0,9448,0,0,719,3046,29636,0,0,0,0,0,0,0,666,43,36,48,7169,595,630,0,0,0,0,0,549,0,0,0,0,0,0,346,360,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,7638,4790,15792,158341,1538883,1568,0,0,0,0,0,0,0,0,0
진해,5051,2,1665,0,573,617,78,0,1149,0,0,0,0,2847,449,1672,3217,0,0,0,0,389,190,0,0,0,1325,264,0,0,0,0,0,0,0,0,0,0,0,6689,840,0,0,0,1244,901,0,0,0,305,372,44,647,0,0,260,622,0,338,526,0,305,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1080,218074,1415,169386,0,0,6,0,0,0,560
진영,13322,552,3985,0,3014,260,943,714,4500,0,340,739,2012,18327,2355,32151,109559,0,0,0,0,0,0,0,0,0,0,0,266,0,30,60,471,108,0,0,0,270,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944,13598,108110,4198,5448,996,181,229,45,343
마산,262358,1631,78504,0,67897,3934,22069,12457,63979,4,7271,17795,22169,146362,26277,89639,172090,0,0,0,0,1201,464,184,0,0,564,3,1021,0,428,703,7908,825,0,38,0,3671,0,701,1855,380,0,0,0,0,0,0,0,0,513,65,0,1178,0,135,528,288,0,0,0,0,0,224,0,0,0,570,111,538,0,360,0,690,0,0,0,73170,113259,7509,149712,69759,16042,1776,1791,452,7042
군북,9206,0,2783,0,1954,160,414,407,2710,0,122,439,941,5522,604,3757,17236,0,0,0,0,412,0,0,0,0,0,17,0,0,33,25,324,17,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3829,128015,9711,51722,1301,298,179,15,233
진주,63744,1147,18435,0,24696,4089,5715,4987,16283,0,1108,3191,8625,13001,2375,17868,22226,360,0,0,0,103,0,0,0,0,1753,2797,0,0,187,244,3835,2831,169,487,542,9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1186,0,0,0,0,0,0,0,0,0,577,0,0,0,0,490,1064,0,0,5329,52166,44343,111884,184178,8588,2265,101,2597
하동,11956,30,2518,0,1720,150,956,213,983,0,0,6,51,65,46,608,8027,0,0,0,0,0,0,0,0,0,273,280,0,0,40,26,401,307,10,133,124,11918,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,104,843,0,0,0,1028,15867,1133,154021,27529,12223,2779,19,1547
광양,11152,0,3408,0,1696,282,209,183,692,0,0,8,12,276,44,438,4150,0,0,0,0,0,0,0,0,0,190,435,0,0,92,72,1064,874,130,329,314,19477,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026,285,6681,8763,11200,3240,1002,1671
보성,54087,727,20672,0,9535,1921,1777,1754,4714,0,0,0,0,0,0,688,11689,0,0,0,0,0,0,0,0,0,4428,5274,2715,699,1263,1596,1619,0,0,0,0,72492,5725,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1980,114,1153,3347,2701,182369,41045,320756
화순,4607,0,1887,0,1146,186,125,70,435,0,0,0,0,0,0,80,2648,0,0,0,0,0,41,0,0,0,279,783,559,15,507,303,1221,0,0,0,0,7260,1458,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,18,515,9,125,50,369,15558,4179,27455
광주,434804,1291,130504,0,72772,15266,25693,13812,46060,0,0,0,0,826,0,397,34089,0,0,0,0,1013,429,0,0,0,39575,54180,34297,3195,85757,22239,196919,0,0,0,0,36807,2878,0,0,0,0,0,0,0,0,0,0,912,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,560,248,8029,117,1662,1542,1660,355245,41101,71671
