0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
강릉,0,905,0,0,0,0,0,421,624,0,0,2195,0,46983,0,0,10009,0,714,2002,0,13810,57285,12913,2217,4755,0,739,657,350,175,0,0,863,72,0,603,590,714,2391,2002,0,0,0,0,0,93,127,30,0,0,82819,0,0,0,0,0,0,0,0,0,0,0,6599,78430,55302,67106,32116,1322,2122,1538,27957,1716,316,9719,2320,480,0,0,17,0,0,0,0,0,0,0
정선,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,284,80,922,24058,40,42285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,61020,0,0,0,0,0,0,0,0,0,0,0,0,1875,839,2927,1344,440341,14526,14017,38961,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0
쌍룡,2,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,54,1499,16879,17,29320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82758,0,0,0,0,0,0,0,0,0,0,0,0,2385,2808,8586,2669,16472,13456,20926,47357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
석항,0,0,0,0,0,0,0,8,177,0,0,0,0,5,0,0,24,15,372,18079,4,25956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,33390,0,0,0,0,0,0,0,0,0,0,0,0,2949,1050,2634,2085,15627,6614,2437,27282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고한,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2787,105963,72,116227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,265078,0,0,0,0,0,0,0,0,0,0,0,0,12035,2647,33220,36652,31304,59672,32347,157800,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0
부전,71,0,15,0,14,0,407,2,28,503,675,4,5,1050,0,0,633082,7,762,10480,35,26010,25636,26136,9027,5951,666,824,1092,592,147,0,0,676,0,0,295,30,0,0,1174,0,0,0,638,176,0,0,0,308,0,1026,0,698,0,0,0,0,0,0,0,0,0,4401,8142,1218,1095,2830,0,0,0,0,116344,445965,392628,58868,5067,0,0,0,0,0,0,148,532,0,137
좌천,0,0,0,0,683,0,0,0,593,140,0,0,0,1820,0,0,332638,107,118,1257,57,4631,1947,3231,1049,3433,763,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,152,373,48,172,477,0,0,0,0,418792,73600,133776,22794,4583,0,0,0,0,0,0,0,0,0,0
울산,128757,0,5216,0,6674,0,2839,970,13076,0,1155,3685,3088,19202,0,0,230189,8,1885,28850,630,49247,61239,59853,19760,31780,294,0,0,0,0,0,0,0,0,0,1124,1220,0,0,77,0,0,0,0,0,0,0,0,1514,0,40837,0,1960,0,0,0,0,0,0,0,0,0,6485,11701,2035,3746,9639,9,10,5,3,338073,140532,48639,371308,21265,0,0,0,0,0,0,0,0,0,280
경주,325389,677,4045,0,7376,0,923,498,11170,452,100,2529,5197,64046,0,1,64047,12,996,11309,179,27391,32627,34365,18745,39608,508,51,416,0,72,0,0,574,22,0,0,0,661,0,124,1630,1853,0,479,23,129,165,46,568,422,19831,0,929,0,0,0,0,0,0,0,0,0,1655,4070,613,825,271,3,0,2,4,57892,25791,351680,36949,172620,0,0,0,0,0,0,0,0,0,0
포항,28,599,1,0,680,144,0,0,544,0,0,0,2,23472,0,0,3383,0,0,2,0,2164,37,43,72,6321,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,1443,960,0,0,0,0,0,0,0,526,250,3,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,5327,4330,24561,156449,2266135,2622,176,0,0,0,0,0,0,0,0
진해,4953,0,1308,533,670,0,385,0,1059,0,785,54,0,5698,1414,2051,2830,60,82,0,0,0,0,0,0,0,670,564,579,0,99,440,600,343,7,12,576,0,0,864,0,0,0,0,0,0,0,0,0,19,0,432,1512,0,0,122,492,0,314,389,0,70,0,0,0,0,0,0,109,0,0,773,0,0,0,0,1162,292478,4900,191660,1,3,15,0,108,210,333
진영,11943,0,4051,0,4055,212,920,810,2975,2,472,737,1722,16500,2292,45059,101524,0,0,0,0,473,0,81,0,0,0,2,1147,0,25,50,329,1,0,1,0,233,0,0,2475,0,0,0,0,0,0,0,0,300,0,0,0,120,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5576,19046,136170,4861,5264,1010,207,200,49,284
마산,315499,0,83888,0,70486,3884,26652,16988,60223,29,9388,20138,23203,134182,27437,98420,30745,0,0,600,0,2551,1187,1020,734,0,3,714,953,0,568,810,9795,4,0,273,58,3715,0,1362,2640,0,0,0,152,70,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80305,127612,2113,189200,78966,17357,2393,2098,533,7964
군북,9597,0,2727,0,2116,169,575,492,1807,0,117,373,854,4831,619,3348,18008,0,0,0,0,1864,0,0,0,0,6,26,700,0,31,24,228,12,0,9,1,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4845,149446,17374,62075,1633,379,201,22,329
진주,67558,0,19348,0,23829,3437,6389,5426,13869,701,1201,2264,5978,11377,1942,11161,26748,360,0,0,0,1899,0,706,0,0,2206,2769,717,610,833,517,4215,3772,219,978,654,11570,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4633,0,0,0,0,0,4933,67751,54455,155558,208016,10763,2205,79,4631
하동,14425,0,2924,0,1946,149,274,239,615,0,2,3,55,114,52,541,7485,0,0,0,0,0,0,0,0,0,318,330,0,0,14,20,426,611,26,135,260,13242,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,368,684,0,0,576,836,18300,1614,164422,32938,12481,2598,42,730
광양,15454,0,3819,0,1735,353,322,371,755,0,0,13,26,443,50,441,4825,0,0,0,0,0,0,0,0,0,313,691,0,0,50,88,1006,1218,137,1635,311,22855,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,133,2607,329,8075,11771,16150,4373,1025,1511
보성,65006,550,20226,0,10394,2123,1833,1399,3545,0,0,0,0,0,0,657,12840,0,0,0,0,638,0,0,0,0,2939,5426,2511,904,1053,857,1402,1,0,0,0,60338,5040,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,108,118,2049,55,1158,5730,3116,210549,49397,349797
화순,4728,0,2218,0,1635,259,203,119,235,0,0,0,0,0,0,83,3050,0,0,0,0,163,0,0,0,0,183,454,508,11,192,2344,3416,0,0,0,0,7578,2209,0,21,0,0,0,0,0,0,0,0,0,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,210,65,563,17,493,1756,288,18861,5159,31929
광주,496942,720,126258,0,75867,13884,26344,14745,35638,0,0,0,0,0,0,375,42252,0,0,0,0,1649,0,0,0,0,32191,48904,29326,2316,119063,18884,158801,0,0,0,0,30380,2783,0,1060,0,0,0,0,0,0,0,0,0,2789,0,0,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,2255,0,280,0,0,1573,175,9083,131,5780,16435,1707,378521,46615,97030
