0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
강릉,0,0,0,13,0,0,281,0,0,0,0,3187,930,47364,0,0,11128,0,773,1839,0,10211,54846,11440,2942,4598,0,21,479,399,213,40,660,0,0,0,0,0,0,4216,4083,0,0,0,237,104,0,0,0,152,166,59519,72,0,0,5,0,0,283,461,0,0,0,6199,82377,62759,62014,49766,984,1686,1228,24688,912,322,10251,2528,360,0,0,0,0,446,110,0,693,297,122
정선,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,318,59,546,25803,24,46323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,58329,0,0,0,0,0,0,0,0,0,0,0,0,3405,627,2883,1079,493632,18524,16339,48636,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
쌍룡,0,793,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,78,784,14555,9,38231,49,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,73036,0,0,0,0,0,0,0,0,0,0,0,0,2509,2477,7629,2181,24335,21170,25294,59862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
석항,0,226,0,0,0,0,0,4,0,0,0,0,0,5,0,0,59,26,284,20040,7,31394,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,35159,0,0,0,0,0,0,0,0,0,0,0,0,3293,1121,2646,1736,17846,22563,3550,36218,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
고한,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2316,105882,23,130145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,261135,0,0,0,0,0,0,0,0,0,0,0,0,18033,1970,31618,33071,33552,68849,39807,179305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부전,322,0,44,0,914,0,7,15,34,0,3,3,5,1206,0,0,569752,10,646,11733,71,29563,29580,27210,9830,6139,0,1008,536,0,0,0,0,0,0,0,0,0,50,0,1244,555,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,4667,8810,1505,1279,2138,0,0,0,2,102617,434501,373388,54576,5649,0,0,0,0,0,0,0,0,0,0
좌천,0,0,0,0,0,0,0,0,100,0,58,346,290,1722,0,0,300544,133,104,1137,56,5371,2032,2548,1293,4085,0,0,0,0,0,0,0,0,0,0,690,0,1862,0,330,0,0,0,0,0,0,0,0,1100,0,1975,0,0,0,0,0,0,0,0,0,0,0,131,261,65,237,501,0,0,0,0,464092,67624,180280,25889,5473,0,0,0,0,0,0,0,0,0,0
울산,95232,863,4277,0,6800,0,2144,1124,10165,1,1034,3302,2006,14113,0,0,204800,11,1913,30135,935,52953,61431,60887,21631,32981,0,0,0,0,0,0,0,0,0,0,628,0,1147,0,804,0,0,0,0,0,0,0,0,0,0,40930,0,0,0,0,0,0,0,0,0,0,0,6517,11318,1839,4028,10278,6,44,11,0,335953,152979,29329,430181,24012,0,0,0,0,0,0,0,0,0,0
경주,291058,0,1945,0,2962,0,738,216,9548,441,150,2490,4484,61456,0,7,58304,26,901,12465,355,28527,34844,34862,20108,38681,276,0,0,0,0,0,0,0,0,0,0,0,1019,0,578,1086,0,0,0,0,166,222,39,316,2097,17953,1857,387,297,0,0,0,0,0,0,0,0,1661,4338,596,856,2997,3,0,4,5,54932,30081,410669,36906,196389,613,0,0,0,516,40,0,0,0,0
포항,120,243,5,0,0,0,486,0,8,1080,0,1,0,23207,0,0,3709,0,0,0,0,5328,26,28,68,6215,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,240,0,0,0,0,0,0,0,0,1730,1,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,6534,4957,27922,161375,3800313,4469,0,0,0,0,0,0,0,0,0
진해,6775,720,2054,0,1081,0,6,1728,826,0,0,0,0,5120,1456,2112,5148,0,0,7,57,1342,351,1152,0,0,535,710,0,0,169,244,1172,0,0,0,0,0,0,402,219,533,177,0,91,0,951,82,0,0,0,0,461,870,182,111,2512,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,613,2160,271199,6504,202919,13,16,13,0,0,63,58
진영,9967,424,3245,0,4582,169,938,759,2925,7,304,737,1813,17030,2832,46911,100556,0,0,1432,0,1617,0,517,0,0,899,1,692,0,24,43,395,3,0,0,2,239,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923,19324,133164,5496,4261,1095,190,252,190,250
마산,273155,1086,72822,0,71212,3249,26845,15017,54407,1,8775,21934,28743,124002,24984,103630,29847,0,0,0,0,4574,0,2104,0,0,881,282,395,0,636,791,8116,206,6,1003,70,4773,4,0,2906,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75553,120224,239,200903,77172,20040,2516,2187,747,7701
군북,8056,8,2474,0,2681,122,388,419,1182,0,109,317,760,3795,656,3033,20039,0,0,0,0,1330,0,0,0,0,592,8,0,0,8,41,199,21,0,3,2,486,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5524,163362,20840,70921,1817,389,187,28,381
진주,56505,0,12434,0,19448,2622,5411,4327,11271,495,800,1684,5255,6642,1503,8790,25942,504,0,0,0,1777,0,509,0,0,3168,2128,576,0,291,186,3818,2305,152,652,352,12741,1361,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,10134,0,0,516,0,8,3872,66325,62798,167119,233796,11332,4382,65,3278
하동,14963,0,3090,0,1908,209,307,288,693,0,3,28,72,367,96,658,7826,0,0,0,0,35,0,0,0,0,668,247,0,0,17,24,271,400,16,4444,236,15404,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,690,0,40,0,0,959,18946,1822,188280,41050,13581,5753,373,5254
광양,16488,0,4902,0,1902,315,452,414,896,0,0,28,70,593,58,460,4774,0,0,0,0,0,0,0,0,0,362,738,0,0,66,74,1074,1111,137,1519,333,23456,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2708,360,9100,13078,13279,3611,988,1693
보성,67474,623,20617,0,10728,1964,1832,1240,3376,0,0,0,0,2,0,470,13573,0,0,0,0,191,0,0,0,0,2013,4617,2265,644,1375,1305,1843,3,0,0,0,55629,4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,197,2010,68,1271,6365,2873,243613,53569,360246
화순,4874,1,2292,0,1128,209,190,128,244,0,0,0,0,0,0,62,3195,0,0,0,0,0,0,0,0,0,237,500,603,16,262,273,1541,0,0,0,0,7946,1339,0,596,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,63,26,821,33,148,392,306,24992,7985,48778
광주,405091,15779,106300,1,61875,10376,20930,12560,31315,0,0,8,0,177,0,264,37531,0,0,0,0,231,0,0,0,1,26620,39618,23419,2378,182198,22152,124034,0,0,0,0,29013,3840,0,1011,0,0,0,0,0,0,0,0,0,1380,10,0,993,0,0,565,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,546,163,8920,106,1944,13860,1458,387212,74694,123392
