0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
강릉,0,0,0,0,0,0,0,0,591,0,0,1308,505,49395,0,0,5976,0,875,2787,0,14575,60806,13475,2320,4960,0,508,0,360,0,0,0,669,0,0,0,0,0,360,0,777,0,0,0,0,0,0,0,0,0,112875,72,0,0,0,0,0,362,764,0,0,0,6970,70987,52642,76806,28296,1125,2501,1766,26535,7990,746,8870,3507,360,1240,0,0,0,0,0,0,0,0,0
정선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1684,20375,21,36946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,61067,0,0,0,0,0,0,0,0,0,0,0,0,1494,597,2691,1389,395866,13012,8485,36872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쌍룡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2161,19691,27,28160,0,0,0,0,0,0,417,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81169,0,0,0,0,0,0,0,0,0,0,0,0,2188,2377,8012,3277,14941,14624,16168,43574,712,0,4,0,0,0,0,0,0,0,0,0,0,0,0
석항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,792,15829,13,20650,0,0,0,0,0,0,52,0,0,0,140,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,29112,0,0,0,0,0,0,0,0,0,0,0,0,1901,691,2640,2391,9889,5013,880,22463,0,0,5,0,0,0,0,318,0,0,0,0,0,0,0
고한,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,4269,96305,85,107320,1,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,261396,0,0,0,0,0,0,0,0,0,0,0,0,11803,2469,30978,34159,30239,54361,26417,142356,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0
부전,87,209,8,0,16,0,6,9,52,510,0,6,14,1623,0,0,589086,9,1917,19470,3,44865,49986,36642,11224,7581,0,0,1471,0,0,0,0,211,0,941,0,955,0,0,0,0,0,0,501,0,423,0,0,1252,0,1850,0,0,0,0,0,0,0,0,0,0,0,6643,13637,2285,3344,9948,0,712,0,0,111183,494529,400711,76984,6132,0,0,0,0,0,0,0,0,0,1035
좌천,0,701,0,0,0,0,171,0,1638,0,0,0,0,1483,0,0,195712,88,136,1393,49,3633,1964,2668,1043,3567,0,0,2134,0,0,0,0,166,0,155,0,159,0,0,410,0,0,0,0,0,0,0,0,442,0,2186,0,0,0,0,0,0,549,0,0,0,0,130,280,100,205,835,0,0,0,0,543210,90935,118596,24538,4816,0,0,0,0,0,0,0,0,0,0
울산,120628,1198,6040,0,8179,0,4575,1026,16694,0,710,4434,4223,19085,0,0,149932,3,1846,27055,491,44992,62071,57587,18435,27805,0,0,315,0,0,0,0,707,0,103,2762,456,0,0,10,0,0,0,0,0,0,0,0,1309,0,35129,0,0,0,0,0,0,0,0,0,0,0,6527,11771,1987,3679,8733,0,4,0,0,328013,119528,23363,284918,18644,0,0,0,0,0,0,0,0,0,0
경주,339554,1846,14338,1858,7086,0,1237,448,13923,0,129,2527,4499,68573,0,3,36440,19,1091,11900,92,26232,34928,35653,18091,42557,0,0,812,0,0,0,0,1193,0,0,0,0,0,833,1180,0,0,0,0,0,0,0,0,2620,72,18718,0,1630,0,0,0,0,0,0,0,0,0,1912,4550,547,1015,3914,4,0,2,0,76197,22327,282890,41533,204690,0,0,0,0,0,0,0,0,0,892
포항,6018,1329,0,0,669,0,380,0,574,0,0,0,123,26256,0,0,1540,0,0,711,20,1131,71,36,81,7462,0,0,655,0,0,0,0,0,0,0,0,0,552,0,0,576,0,0,0,0,0,0,0,1745,0,0,0,688,600,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,7012,4496,22344,177643,1529395,2533,0,600,0,0,0,0,0,0,0
진해,5936,0,1264,0,980,0,738,0,1002,79,1160,0,0,5735,1407,3081,3234,0,0,0,0,0,0,0,0,0,535,523,0,0,0,0,0,0,0,0,0,0,0,179,478,0,0,0,0,0,0,0,0,0,0,166,706,298,0,135,338,0,259,335,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,272502,5700,185861,1,0,17,0,0,143,102
진영,12635,1158,4047,0,3702,190,920,848,3606,1,370,946,1897,18211,2306,41925,99841,0,0,0,0,560,0,0,0,0,0,0,620,0,16,73,505,3,0,0,0,258,0,0,1096,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5650,20367,143656,5014,5732,1051,201,306,65,280
마산,327543,722,82614,0,69301,4240,24266,14837,58238,1,8175,18745,21207,140945,28500,98301,47303,0,0,234,26,1951,1045,1484,0,0,441,552,1761,0,498,721,8692,0,0,93,17,4036,0,0,2177,509,0,0,0,0,2,0,0,1851,360,0,0,0,0,0,0,216,236,653,0,71,0,149,139,10,411,0,0,0,318,455,0,0,0,0,0,80121,153973,3028,185049,78896,17876,2560,1845,806,7232
군북,9780,658,2903,0,1905,129,520,1025,1723,0,123,459,874,5746,602,3411,17646,0,0,0,0,0,0,0,0,0,0,4,0,0,13,42,259,13,0,1,0,457,0,0,261,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4229,139842,11341,56538,1679,349,191,9,231
진주,71569,0,22363,0,26598,5254,6569,6324,14283,1220,1114,2186,6857,13348,2158,15326,25404,432,0,0,0,1071,0,612,0,0,2189,3185,0,0,198,295,4213,3958,336,471,574,11435,6,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,4896,0,0,0,0,6,5447,64945,50927,149775,197607,11770,2152,54,3624
하동,13730,0,2785,0,1852,192,243,188,610,0,0,10,62,79,25,556,7144,0,0,0,0,31,0,0,0,0,358,327,0,0,13,42,396,503,19,168,168,12017,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,18220,1450,156709,26106,10422,1825,1166,947
광양,13179,0,3325,0,1761,397,289,286,658,0,1,4,23,364,61,480,4928,0,0,0,0,0,0,0,0,0,271,651,0,0,99,97,1039,1282,83,532,394,22041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2733,360,9092,8726,14775,3741,1033,1620
보성,55762,0,21852,0,9522,2152,2102,1518,3728,0,0,0,0,0,0,688,11773,0,0,0,0,846,0,0,0,0,4916,5458,2885,754,1179,892,1294,0,0,0,840,65246,5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1865,72,1148,4354,2881,2022520,46054,339613
화순,4377,0,2014,0,1125,227,166,107,203,0,0,0,0,0,0,31,2482,0,0,0,0,230,0,0,0,0,244,533,484,17,192,349,1254,0,0,0,0,7315,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,34,725,13,155,1233,332,18246,5361,27123
광주,519513,432,129348,0,77772,15362,25370,12624,37236,0,0,0,0,0,0,311,40641,0,0,0,0,2186,0,0,0,0,37394,53099,32285,3092,103702,22020,176623,0,0,0,0,34680,3034,0,318,0,0,0,0,0,0,0,0,490,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,693,280,0,524,223,7963,109,2455,1896,1566,374311,39949,86906
